"day","time_start","time_end","origin_sta","destination_sta","load"
weekday,13:00,14:00,50000023,62000052,73.946865
weekday,13:00,14:00,62000052,50000031,75.936800
weekday,13:00,14:00,50000031,62000052,66.358413
weekday,13:00,14:00,62000052,50000032,64.576540
weekday,13:00,14:00,50000032,62000052,71.656308
weekday,13:00,14:00,62000052,50000033,68.850759
weekday,13:00,14:00,50000033,62000052,60.474689
weekday,13:00,14:00,62000052,50000034,93.633360
weekday,13:00,14:00,50000034,62000052,68.243602
weekday,13:00,14:00,62000052,50000041,70.109543
weekday,13:00,14:00,50000041,62000052,60.281789
weekday,13:00,14:00,62000052,50000042,76.432983
weekday,13:00,14:00,50000042,62000052,78.695241
weekday,13:00,14:00,62000052,50000043,64.605221
weekday,13:00,14:00,50000043,62000052,59.401260
weekday,13:00,14:00,62000052,50000051,76.688115
weekday,13:00,14:00,50000051,62000052,75.277305
weekday,13:00,14:00,62000052,50000052,92.263082
weekday,13:00,14:00,50000052,62000052,93.083209
weekday,13:00,14:00,62000052,50000053,55.534663
weekday,13:00,14:00,50000053,62000052,85.257526
weekday,13:00,14:00,62000052,50000054,93.470402
weekday,13:00,14:00,50000054,62000052,76.893844
weekday,13:00,14:00,62000052,50000055,82.228759
weekday,13:00,14:00,50000055,62000052,84.421450
weekday,13:00,14:00,62000052,50000061,68.134977
weekday,13:00,14:00,50000061,62000052,52.065848
weekday,13:00,14:00,62000052,50000062,68.106212
weekday,13:00,14:00,50000062,62000052,95.615269
weekday,13:00,14:00,62000052,50000071,83.684623
weekday,13:00,14:00,50000071,62000052,66.079663
weekday,13:00,14:00,62000052,50000072,87.263074
weekday,13:00,14:00,50000072,62000052,64.229849
weekday,13:00,14:00,62000052,50000073,54.724921
weekday,13:00,14:00,50000073,62000052,90.008228
weekday,13:00,14:00,62000052,50000074,76.366253
weekday,13:00,14:00,50000074,62000052,95.401764
weekday,13:00,14:00,62000052,50000081,72.644873
weekday,13:00,14:00,50000081,62000052,76.982759
weekday,13:00,14:00,62000052,50000082,75.815130
weekday,13:00,14:00,50000082,62000052,64.464836
weekday,13:00,14:00,62000052,50000083,77.967994
weekday,13:00,14:00,50000083,62000052,72.191571
weekday,13:00,14:00,62000052,50000091,77.568168
weekday,13:00,14:00,50000091,62000052,84.429981
weekday,13:00,14:00,62000052,50000092,82.197101
weekday,13:00,14:00,50000092,62000052,75.358541
weekday,13:00,14:00,62000052,50000093,65.148357
weekday,13:00,14:00,50000093,62000052,88.496054
weekday,13:00,14:00,62000052,50000094,75.522201
weekday,13:00,14:00,50000094,62000052,75.676333
weekday,14:00,15:00,62000011,62000011,5.000000
weekday,14:00,15:00,62000021,62000021,5.000000
weekday,14:00,15:00,62000022,62000022,5.000000
weekday,14:00,15:00,62000031,62000031,5.000000
weekday,14:00,15:00,62000032,62000032,5.000000
weekday,14:00,15:00,62000041,62000041,5.000000
weekday,14:00,15:00,62000042,62000042,5.000000
weekday,14:00,15:00,62000051,62000051,5.000000
weekday,14:00,15:00,62000052,62000052,5.000000
weekday,14:00,15:00,50000011,50000011,10.000000
weekday,14:00,15:00,50000012,50000012,10.000000
weekday,14:00,15:00,50000013,50000013,10.000000
weekday,14:00,15:00,50000021,50000021,10.000000
weekday,14:00,15:00,50000022,50000022,10.000000
weekday,14:00,15:00,50000023,50000023,10.000000
weekday,14:00,15:00,50000031,50000031,10.000000
weekday,14:00,15:00,50000032,50000032,10.000000
weekday,14:00,15:00,50000033,50000033,10.000000
weekday,14:00,15:00,50000034,50000034,10.000000
weekday,14:00,15:00,50000041,50000041,10.000000
weekday,14:00,15:00,50000042,50000042,10.000000
weekday,14:00,15:00,50000043,50000043,10.000000
weekday,14:00,15:00,50000051,50000051,10.000000
weekday,14:00,15:00,50000052,50000052,10.000000
weekday,14:00,15:00,50000053,50000053,10.000000
weekday,14:00,15:00,50000054,50000054,10.000000
weekday,14:00,15:00,50000055,50000055,10.000000
weekday,14:00,15:00,50000061,50000061,10.000000
weekday,14:00,15:00,50000062,50000062,10.000000
weekday,14:00,15:00,50000071,50000071,10.000000
weekday,14:00,15:00,50000072,50000072,10.000000
weekday,14:00,15:00,50000073,50000073,10.000000
weekday,14:00,15:00,50000074,50000074,10.000000
weekday,14:00,15:00,50000081,50000081,10.000000
weekday,14:00,15:00,50000082,50000082,10.000000
weekday,14:00,15:00,50000083,50000083,10.000000
weekday,14:00,15:00,50000091,50000091,10.000000
weekday,14:00,15:00,50000092,50000092,10.000000
weekday,14:00,15:00,50000093,50000093,10.000000
weekday,14:00,15:00,50000094,50000094,10.000000
weekday,14:00,15:00,62000011,50000011,66.828888
weekday,14:00,15:00,50000011,62000011,70.302612
weekday,14:00,15:00,62000011,50000012,60.078473
weekday,14:00,15:00,50000012,62000011,85.531851
weekday,14:00,15:00,62000011,50000013,59.973502
weekday,14:00,15:00,50000013,62000011,92.866084
weekday,14:00,15:00,62000011,50000021,60.505926
weekday,14:00,15:00,50000021,62000011,87.453987
weekday,14:00,15:00,62000011,50000022,49.173443
weekday,14:00,15:00,50000022,62000011,95.975032
weekday,14:00,15:00,62000011,50000023,42.391036
weekday,14:00,15:00,50000023,62000011,92.426572
weekday,14:00,15:00,62000011,50000031,46.356591
weekday,14:00,15:00,50000031,62000011,85.428650
weekday,14:00,15:00,62000011,50000032,73.977314
weekday,14:00,15:00,50000032,62000011,107.105356
weekday,14:00,15:00,62000011,50000033,64.143589
weekday,14:00,15:00,50000033,62000011,73.303799
weekday,14:00,15:00,62000011,50000034,81.188211
weekday,14:00,15:00,50000034,62000011,76.156342
weekday,14:00,15:00,62000011,50000041,66.784066
weekday,14:00,15:00,50000041,62000011,83.423101
weekday,14:00,15:00,62000011,50000042,56.343536
weekday,14:00,15:00,50000042,62000011,76.225500
weekday,14:00,15:00,62000011,50000043,58.771792
weekday,14:00,15:00,50000043,62000011,83.942306
weekday,14:00,15:00,62000011,50000051,70.734395
weekday,14:00,15:00,50000051,62000011,81.335367
weekday,14:00,15:00,62000011,50000052,78.801935
weekday,14:00,15:00,50000052,62000011,90.170377
weekday,14:00,15:00,62000011,50000053,69.846689
weekday,14:00,15:00,50000053,62000011,81.249454
weekday,14:00,15:00,62000011,50000054,70.825980
weekday,14:00,15:00,50000054,62000011,81.767992
weekday,14:00,15:00,62000011,50000055,82.098135
weekday,14:00,15:00,50000055,62000011,74.006256
weekday,14:00,15:00,62000011,50000061,49.832192
weekday,14:00,15:00,50000061,62000011,78.595957
weekday,14:00,15:00,62000011,50000062,73.765958
weekday,14:00,15:00,50000062,62000011,99.291747
weekday,14:00,15:00,62000011,50000071,77.490138
weekday,14:00,15:00,50000071,62000011,98.275381
weekday,14:00,15:00,62000011,50000072,68.734857
weekday,14:00,15:00,50000072,62000011,91.909919
weekday,14:00,15:00,62000011,50000073,43.077635
weekday,14:00,15:00,50000073,62000011,79.986011
weekday,14:00,15:00,62000011,50000074,68.290495
weekday,14:00,15:00,50000074,62000011,77.293248
weekday,14:00,15:00,62000011,50000081,56.495417
weekday,14:00,15:00,50000081,62000011,77.377190
weekday,14:00,15:00,62000011,50000082,53.377309
weekday,14:00,15:00,50000082,62000011,85.132638
weekday,14:00,15:00,62000011,50000083,77.952291
weekday,14:00,15:00,50000083,62000011,84.368195
weekday,14:00,15:00,62000011,50000091,62.370521
weekday,14:00,15:00,50000091,62000011,100.849266
weekday,14:00,15:00,62000011,50000092,45.011549
weekday,14:00,15:00,50000092,62000011,101.266151
weekday,14:00,15:00,62000011,50000093,69.109970
weekday,14:00,15:00,50000093,62000011,83.558032
weekday,14:00,15:00,62000011,50000094,64.456132
weekday,14:00,15:00,50000094,62000011,74.121431
weekday,14:00,15:00,62000021,50000011,73.456188
weekday,14:00,15:00,50000011,62000021,87.395368
weekday,14:00,15:00,62000021,50000012,66.146286
weekday,14:00,15:00,50000012,62000021,86.956344
weekday,14:00,15:00,62000021,50000013,59.310988
weekday,14:00,15:00,50000013,62000021,74.002684
weekday,14:00,15:00,62000021,50000021,59.835802
weekday,14:00,15:00,50000021,62000021,102.943081
weekday,14:00,15:00,62000021,50000022,49.750553
weekday,14:00,15:00,50000022,62000021,78.004699
weekday,14:00,15:00,62000021,50000023,60.010187
weekday,14:00,15:00,50000023,62000021,110.007530
weekday,14:00,15:00,62000021,50000031,65.075496
weekday,14:00,15:00,50000031,62000021,94.197534
weekday,14:00,15:00,62000021,50000032,75.606997
weekday,14:00,15:00,50000032,62000021,87.699479
weekday,14:00,15:00,62000021,50000033,55.722685
weekday,14:00,15:00,50000033,62000021,94.973098
weekday,14:00,15:00,62000021,50000034,60.233949
weekday,14:00,15:00,50000034,62000021,88.380058
weekday,14:00,15:00,62000021,50000041,71.067843
weekday,14:00,15:00,50000041,62000021,94.550458
weekday,14:00,15:00,62000021,50000042,65.022421
weekday,14:00,15:00,50000042,62000021,82.365865
weekday,14:00,15:00,62000021,50000043,47.345110
weekday,14:00,15:00,50000043,62000021,85.498925
weekday,14:00,15:00,62000021,50000051,74.338891
weekday,14:00,15:00,50000051,62000021,93.272737
weekday,14:00,15:00,62000021,50000052,44.306037
weekday,14:00,15:00,50000052,62000021,82.702116
weekday,14:00,15:00,62000021,50000053,75.583311
weekday,14:00,15:00,50000053,62000021,102.084014
weekday,14:00,15:00,62000021,50000054,67.055244
weekday,14:00,15:00,50000054,62000021,86.516270
weekday,14:00,15:00,62000021,50000055,56.506516
weekday,14:00,15:00,50000055,62000021,87.410081
weekday,14:00,15:00,62000021,50000061,54.674380
weekday,14:00,15:00,50000061,62000021,80.488376
weekday,14:00,15:00,62000021,50000062,69.291893
weekday,14:00,15:00,50000062,62000021,82.295641
weekday,14:00,15:00,62000021,50000071,44.126749
weekday,14:00,15:00,50000071,62000021,68.569371
weekday,14:00,15:00,62000021,50000072,56.907519
weekday,14:00,15:00,50000072,62000021,90.710364
weekday,14:00,15:00,62000021,50000073,51.241726
weekday,14:00,15:00,50000073,62000021,90.430562
weekday,14:00,15:00,62000021,50000074,71.516101
weekday,14:00,15:00,50000074,62000021,76.545243
weekday,14:00,15:00,62000021,50000081,41.598271
weekday,14:00,15:00,50000081,62000021,88.271988
weekday,14:00,15:00,62000021,50000082,63.844132
weekday,14:00,15:00,50000082,62000021,88.523809
weekday,14:00,15:00,62000021,50000083,57.269999
weekday,14:00,15:00,50000083,62000021,81.114886
weekday,14:00,15:00,62000021,50000091,66.027697
weekday,14:00,15:00,50000091,62000021,68.702275
weekday,14:00,15:00,62000021,50000092,71.756610
weekday,14:00,15:00,50000092,62000021,96.557174
weekday,14:00,15:00,62000021,50000093,52.657478
weekday,14:00,15:00,50000093,62000021,98.142174
weekday,14:00,15:00,62000021,50000094,62.750920
weekday,14:00,15:00,50000094,62000021,82.645666
weekday,14:00,15:00,62000022,50000011,64.292312
weekday,14:00,15:00,50000011,62000022,76.677981
weekday,14:00,15:00,62000022,50000012,78.394711
weekday,14:00,15:00,50000012,62000022,77.139219
weekday,14:00,15:00,62000022,50000013,51.594808
weekday,14:00,15:00,50000013,62000022,83.915183
weekday,14:00,15:00,62000022,50000021,70.639958
weekday,14:00,15:00,50000021,62000022,78.010723
weekday,14:00,15:00,62000022,50000022,65.935143
weekday,14:00,15:00,50000022,62000022,86.514756
weekday,14:00,15:00,62000022,50000023,21.500155
weekday,14:00,15:00,50000023,62000022,71.172586
weekday,14:00,15:00,62000022,50000031,43.867356
weekday,14:00,15:00,50000031,62000022,67.704790
weekday,14:00,15:00,62000022,50000032,70.927694
weekday,14:00,15:00,50000032,62000022,89.387251
weekday,14:00,15:00,62000022,50000033,78.803796
weekday,14:00,15:00,50000033,62000022,89.082900
weekday,14:00,15:00,62000022,50000034,58.598400
weekday,14:00,15:00,50000034,62000022,80.464796
weekday,14:00,15:00,62000022,50000041,68.149761
weekday,14:00,15:00,50000041,62000022,86.365073
weekday,14:00,15:00,62000022,50000042,81.087054
weekday,14:00,15:00,50000042,62000022,70.724678
weekday,14:00,15:00,62000022,50000043,57.480496
weekday,14:00,15:00,50000043,62000022,76.299674
weekday,14:00,15:00,62000022,50000051,40.917691
weekday,14:00,15:00,50000051,62000022,67.408275
weekday,14:00,15:00,62000022,50000052,56.859308
weekday,14:00,15:00,50000052,62000022,89.046083
weekday,14:00,15:00,62000022,50000053,80.457875
weekday,14:00,15:00,50000053,62000022,88.666203
weekday,14:00,15:00,62000022,50000054,78.117241
weekday,14:00,15:00,50000054,62000022,59.854926
weekday,14:00,15:00,62000022,50000055,66.234094
weekday,14:00,15:00,50000055,62000022,83.531547
weekday,14:00,15:00,62000022,50000061,53.160461
weekday,14:00,15:00,50000061,62000022,71.568594
weekday,14:00,15:00,62000022,50000062,49.297290
weekday,14:00,15:00,50000062,62000022,102.093787
weekday,14:00,15:00,62000022,50000071,46.922716
weekday,14:00,15:00,50000071,62000022,66.016802
weekday,14:00,15:00,62000022,50000072,65.061907
weekday,14:00,15:00,50000072,62000022,93.524246
weekday,14:00,15:00,62000022,50000073,66.184826
weekday,14:00,15:00,50000073,62000022,92.693929
weekday,14:00,15:00,62000022,50000074,76.127937
weekday,14:00,15:00,50000074,62000022,72.342849
weekday,14:00,15:00,62000022,50000081,61.781940
weekday,14:00,15:00,50000081,62000022,94.848714
weekday,14:00,15:00,62000022,50000082,71.789207
weekday,14:00,15:00,50000082,62000022,86.947313
weekday,14:00,15:00,62000022,50000083,61.872313
weekday,14:00,15:00,50000083,62000022,93.556858
weekday,14:00,15:00,62000022,50000091,75.107281
weekday,14:00,15:00,50000091,62000022,83.208806
weekday,14:00,15:00,62000022,50000092,65.860690
weekday,14:00,15:00,50000092,62000022,94.635707
weekday,14:00,15:00,62000022,50000093,64.295615
weekday,14:00,15:00,50000093,62000022,85.831127
weekday,14:00,15:00,62000022,50000094,56.248526
weekday,14:00,15:00,50000094,62000022,96.280416
weekday,14:00,15:00,62000031,50000011,47.312683
weekday,14:00,15:00,50000011,62000031,87.806222
weekday,14:00,15:00,62000031,50000012,68.396978
weekday,14:00,15:00,50000012,62000031,78.660458
weekday,14:00,15:00,62000031,50000013,41.954468
weekday,14:00,15:00,50000013,62000031,109.269772
weekday,14:00,15:00,62000031,50000021,55.498047
weekday,14:00,15:00,50000021,62000031,85.399989
weekday,14:00,15:00,62000031,50000022,57.176830
weekday,14:00,15:00,50000022,62000031,79.075820
weekday,14:00,15:00,62000031,50000023,57.636969
weekday,14:00,15:00,50000023,62000031,76.491307
weekday,14:00,15:00,62000031,50000031,68.822223
weekday,14:00,15:00,50000031,62000031,80.702159
weekday,14:00,15:00,62000031,50000032,70.479784
weekday,14:00,15:00,50000032,62000031,78.895936
weekday,14:00,15:00,62000031,50000033,70.752949
weekday,14:00,15:00,50000033,62000031,83.639886
weekday,14:00,15:00,62000031,50000034,62.617645
weekday,14:00,15:00,50000034,62000031,81.960056
weekday,14:00,15:00,62000031,50000041,75.342130
weekday,14:00,15:00,50000041,62000031,110.480097
weekday,14:00,15:00,62000031,50000042,42.962765
weekday,14:00,15:00,50000042,62000031,80.636913
weekday,14:00,15:00,62000031,50000043,74.286852
weekday,14:00,15:00,50000043,62000031,93.846004
weekday,14:00,15:00,62000031,50000051,65.877634
weekday,14:00,15:00,50000051,62000031,92.847114
weekday,14:00,15:00,62000031,50000052,61.317583
weekday,14:00,15:00,50000052,62000031,74.087518
weekday,14:00,15:00,62000031,50000053,78.253832
weekday,14:00,15:00,50000053,62000031,87.406152
weekday,14:00,15:00,62000031,50000054,71.722759
weekday,14:00,15:00,50000054,62000031,87.031338
weekday,14:00,15:00,62000031,50000055,52.834394
weekday,14:00,15:00,50000055,62000031,79.234584
weekday,14:00,15:00,62000031,50000061,46.946947
weekday,14:00,15:00,50000061,62000031,108.796570
weekday,14:00,15:00,62000031,50000062,64.484523
weekday,14:00,15:00,50000062,62000031,96.387191
weekday,14:00,15:00,62000031,50000071,65.479815
weekday,14:00,15:00,50000071,62000031,101.344660
weekday,14:00,15:00,62000031,50000072,77.212611
weekday,14:00,15:00,50000072,62000031,93.038551
weekday,14:00,15:00,62000031,50000073,46.911999
weekday,14:00,15:00,50000073,62000031,91.672200
weekday,14:00,15:00,62000031,50000074,75.216385
weekday,14:00,15:00,50000074,62000031,87.339378
weekday,14:00,15:00,62000031,50000081,60.430060
weekday,14:00,15:00,50000081,62000031,87.960176
weekday,14:00,15:00,62000031,50000082,72.223824
weekday,14:00,15:00,50000082,62000031,91.521402
weekday,14:00,15:00,62000031,50000083,75.364357
weekday,14:00,15:00,50000083,62000031,81.121802
weekday,14:00,15:00,62000031,50000091,72.323918
weekday,14:00,15:00,50000091,62000031,95.738747
weekday,14:00,15:00,62000031,50000092,65.788608
weekday,14:00,15:00,50000092,62000031,82.624303
weekday,14:00,15:00,62000031,50000093,84.043501
weekday,14:00,15:00,50000093,62000031,81.331562
weekday,14:00,15:00,62000031,50000094,69.892728
weekday,14:00,15:00,50000094,62000031,74.718811
weekday,14:00,15:00,62000032,50000011,67.788293
weekday,14:00,15:00,50000011,62000032,73.823725
weekday,14:00,15:00,62000032,50000012,73.825035
weekday,14:00,15:00,50000012,62000032,83.598384
weekday,14:00,15:00,62000032,50000013,64.405085
weekday,14:00,15:00,50000013,62000032,71.824435
weekday,14:00,15:00,62000032,50000021,58.948628
weekday,14:00,15:00,50000021,62000032,78.323385
weekday,14:00,15:00,62000032,50000022,67.269569
weekday,14:00,15:00,50000022,62000032,78.301432
weekday,14:00,15:00,62000032,50000023,68.489667
weekday,14:00,15:00,50000023,62000032,95.918371
weekday,14:00,15:00,62000032,50000031,61.708895
weekday,14:00,15:00,50000031,62000032,91.955884
weekday,14:00,15:00,62000032,50000032,69.929865
weekday,14:00,15:00,50000032,62000032,101.010808
weekday,14:00,15:00,62000032,50000033,78.641665
weekday,14:00,15:00,50000033,62000032,95.088347
weekday,14:00,15:00,62000032,50000034,78.303756
weekday,14:00,15:00,50000034,62000032,82.246984
weekday,14:00,15:00,62000032,50000041,67.446519
weekday,14:00,15:00,50000041,62000032,70.701671
weekday,14:00,15:00,62000032,50000042,55.994239
weekday,14:00,15:00,50000042,62000032,102.373716
weekday,14:00,15:00,62000032,50000043,78.266963
weekday,14:00,15:00,50000043,62000032,98.363908
weekday,14:00,15:00,62000032,50000051,59.366037
weekday,14:00,15:00,50000051,62000032,82.517627
weekday,14:00,15:00,62000032,50000052,60.778509
weekday,14:00,15:00,50000052,62000032,80.175265
weekday,14:00,15:00,62000032,50000053,62.636097
weekday,14:00,15:00,50000053,62000032,82.914098
weekday,14:00,15:00,62000032,50000054,64.271822
weekday,14:00,15:00,50000054,62000032,81.189498
weekday,14:00,15:00,62000032,50000055,50.163049
weekday,14:00,15:00,50000055,62000032,99.016642
weekday,14:00,15:00,62000032,50000061,56.023522
weekday,14:00,15:00,50000061,62000032,88.645275
weekday,14:00,15:00,62000032,50000062,61.629813
weekday,14:00,15:00,50000062,62000032,83.233240
weekday,14:00,15:00,62000032,50000071,57.487642
weekday,14:00,15:00,50000071,62000032,98.913397
weekday,14:00,15:00,62000032,50000072,51.648806
weekday,14:00,15:00,50000072,62000032,94.142863
weekday,14:00,15:00,62000032,50000073,52.179030
weekday,14:00,15:00,50000073,62000032,101.777301
weekday,14:00,15:00,62000032,50000074,66.526038
weekday,14:00,15:00,50000074,62000032,93.248325
weekday,14:00,15:00,62000032,50000081,67.190520
weekday,14:00,15:00,50000081,62000032,89.922365
weekday,14:00,15:00,62000032,50000082,61.159855
weekday,14:00,15:00,50000082,62000032,71.720144
weekday,14:00,15:00,62000032,50000083,69.005527
weekday,14:00,15:00,50000083,62000032,82.774372
weekday,14:00,15:00,62000032,50000091,60.946760
weekday,14:00,15:00,50000091,62000032,82.888773
weekday,14:00,15:00,62000032,50000092,49.850602
weekday,14:00,15:00,50000092,62000032,79.435911
weekday,14:00,15:00,62000032,50000093,74.339417
weekday,14:00,15:00,50000093,62000032,85.538028
weekday,14:00,15:00,62000032,50000094,67.030962
weekday,14:00,15:00,50000094,62000032,103.173825
weekday,14:00,15:00,62000041,50000011,61.075248
weekday,14:00,15:00,50000011,62000041,91.307417
weekday,14:00,15:00,62000041,50000012,69.786605
weekday,14:00,15:00,50000012,62000041,84.523651
weekday,14:00,15:00,62000041,50000013,58.327710
weekday,14:00,15:00,50000013,62000041,93.389867
weekday,14:00,15:00,62000041,50000021,71.677144
weekday,14:00,15:00,50000021,62000041,81.899835
weekday,14:00,15:00,62000041,50000022,52.137985
weekday,14:00,15:00,50000022,62000041,60.764086
weekday,14:00,15:00,62000041,50000023,62.854983
weekday,14:00,15:00,50000023,62000041,107.387123
weekday,14:00,15:00,62000041,50000031,75.113462
weekday,14:00,15:00,50000031,62000041,88.055829
weekday,14:00,15:00,62000041,50000032,75.784517
weekday,14:00,15:00,50000032,62000041,87.743208
weekday,14:00,15:00,62000041,50000033,51.328422
weekday,14:00,15:00,50000033,62000041,78.758692
weekday,14:00,15:00,62000041,50000034,82.958982
weekday,14:00,15:00,50000034,62000041,90.789514
weekday,14:00,15:00,62000041,50000041,59.196474
weekday,14:00,15:00,50000041,62000041,83.173624
weekday,14:00,15:00,62000041,50000042,58.178419
weekday,14:00,15:00,50000042,62000041,89.751391
weekday,14:00,15:00,62000041,50000043,48.246667
weekday,14:00,15:00,50000043,62000041,78.361097
weekday,14:00,15:00,62000041,50000051,74.492853
weekday,14:00,15:00,50000051,62000041,91.108666
weekday,14:00,15:00,62000041,50000052,57.861209
weekday,14:00,15:00,50000052,62000041,82.622279
weekday,14:00,15:00,62000041,50000053,68.048771
weekday,14:00,15:00,50000053,62000041,67.328515
weekday,14:00,15:00,62000041,50000054,42.152367
weekday,14:00,15:00,50000054,62000041,67.012508
weekday,14:00,15:00,62000041,50000055,53.462967
weekday,14:00,15:00,50000055,62000041,95.604001
weekday,14:00,15:00,62000041,50000061,52.738727
weekday,14:00,15:00,50000061,62000041,101.471388
weekday,14:00,15:00,62000041,50000062,78.027417
weekday,14:00,15:00,50000062,62000041,90.687094
weekday,14:00,15:00,62000041,50000071,60.735905
weekday,14:00,15:00,50000071,62000041,88.863046
weekday,14:00,15:00,62000041,50000072,58.988183
weekday,14:00,15:00,50000072,62000041,98.362111
weekday,14:00,15:00,62000041,50000073,57.070602
weekday,14:00,15:00,50000073,62000041,100.845459
weekday,14:00,15:00,62000041,50000074,61.832135
weekday,14:00,15:00,50000074,62000041,90.823260
weekday,14:00,15:00,62000041,50000081,51.695364
weekday,14:00,15:00,50000081,62000041,76.620085
weekday,14:00,15:00,62000041,50000082,73.328419
weekday,14:00,15:00,50000082,62000041,103.831796
weekday,14:00,15:00,62000041,50000083,53.106571
weekday,14:00,15:00,50000083,62000041,83.058669
weekday,14:00,15:00,62000041,50000091,50.406918
weekday,14:00,15:00,50000091,62000041,88.539682
weekday,14:00,15:00,62000041,50000092,74.997989
weekday,14:00,15:00,50000092,62000041,101.876849
weekday,14:00,15:00,62000041,50000093,56.641130
weekday,14:00,15:00,50000093,62000041,85.100773
weekday,14:00,15:00,62000041,50000094,63.716582
weekday,14:00,15:00,50000094,62000041,96.748851
weekday,14:00,15:00,62000042,50000011,53.283907
weekday,14:00,15:00,50000011,62000042,97.563727
weekday,14:00,15:00,62000042,50000012,35.840332
weekday,14:00,15:00,50000012,62000042,84.574862
weekday,14:00,15:00,62000042,50000013,49.475422
weekday,14:00,15:00,50000013,62000042,94.545661
weekday,14:00,15:00,62000042,50000021,82.436277
weekday,14:00,15:00,50000021,62000042,85.240623
weekday,14:00,15:00,62000042,50000022,64.442789
weekday,14:00,15:00,50000022,62000042,93.862881
weekday,14:00,15:00,62000042,50000023,58.098498
weekday,14:00,15:00,50000023,62000042,62.935012
weekday,14:00,15:00,62000042,50000031,73.509879
weekday,14:00,15:00,50000031,62000042,89.385577
weekday,14:00,15:00,62000042,50000032,59.724750
weekday,14:00,15:00,50000032,62000042,104.876613
weekday,14:00,15:00,62000042,50000033,84.457861
weekday,14:00,15:00,50000033,62000042,73.736170
weekday,14:00,15:00,62000042,50000034,65.339511
weekday,14:00,15:00,50000034,62000042,74.829009
weekday,14:00,15:00,62000042,50000041,67.695569
weekday,14:00,15:00,50000041,62000042,75.901366
weekday,14:00,15:00,62000042,50000042,59.617831
weekday,14:00,15:00,50000042,62000042,101.334104
weekday,14:00,15:00,62000042,50000043,55.612874
weekday,14:00,15:00,50000043,62000042,91.371926
weekday,14:00,15:00,62000042,50000051,50.271534
weekday,14:00,15:00,50000051,62000042,80.759910
weekday,14:00,15:00,62000042,50000052,82.443600
weekday,14:00,15:00,50000052,62000042,89.609540
weekday,14:00,15:00,62000042,50000053,59.820638
weekday,14:00,15:00,50000053,62000042,85.823609
weekday,14:00,15:00,62000042,50000054,40.879424
weekday,14:00,15:00,50000054,62000042,90.479551
weekday,14:00,15:00,62000042,50000055,68.027539
weekday,14:00,15:00,50000055,62000042,81.683360
weekday,14:00,15:00,62000042,50000061,54.688195
weekday,14:00,15:00,50000061,62000042,96.943391
weekday,14:00,15:00,62000042,50000062,75.359142
weekday,14:00,15:00,50000062,62000042,59.557594
weekday,14:00,15:00,62000042,50000071,62.070037
weekday,14:00,15:00,50000071,62000042,75.274376
weekday,14:00,15:00,62000042,50000072,64.815352
weekday,14:00,15:00,50000072,62000042,77.709012
weekday,14:00,15:00,62000042,50000073,48.129101
weekday,14:00,15:00,50000073,62000042,68.105577
weekday,14:00,15:00,62000042,50000074,78.187646
weekday,14:00,15:00,50000074,62000042,98.110700
weekday,14:00,15:00,62000042,50000081,58.270244
weekday,14:00,15:00,50000081,62000042,84.571842
weekday,14:00,15:00,62000042,50000082,62.179639
weekday,14:00,15:00,50000082,62000042,78.505953
weekday,14:00,15:00,62000042,50000083,57.174355
weekday,14:00,15:00,50000083,62000042,85.632611
weekday,14:00,15:00,62000042,50000091,55.470834
weekday,14:00,15:00,50000091,62000042,100.117803
weekday,14:00,15:00,62000042,50000092,61.417990
weekday,14:00,15:00,50000092,62000042,68.535856
weekday,14:00,15:00,62000042,50000093,67.193307
weekday,14:00,15:00,50000093,62000042,85.592174
weekday,14:00,15:00,62000042,50000094,54.355031
weekday,14:00,15:00,50000094,62000042,82.528302
weekday,14:00,15:00,62000051,50000011,72.161325
weekday,14:00,15:00,50000011,62000051,90.292914
weekday,14:00,15:00,62000051,50000012,50.081987
weekday,14:00,15:00,50000012,62000051,102.511205
weekday,14:00,15:00,62000051,50000013,54.168135
weekday,14:00,15:00,50000013,62000051,75.561002
weekday,14:00,15:00,62000051,50000021,72.913993
weekday,14:00,15:00,50000021,62000051,69.735669
weekday,14:00,15:00,62000051,50000022,47.798154
weekday,14:00,15:00,50000022,62000051,70.280966
weekday,14:00,15:00,62000051,50000023,76.737070
weekday,14:00,15:00,50000023,62000051,87.414279
weekday,14:00,15:00,62000051,50000031,68.182288
weekday,14:00,15:00,50000031,62000051,74.102735
weekday,14:00,15:00,62000051,50000032,71.487291
weekday,14:00,15:00,50000032,62000051,89.207121
weekday,14:00,15:00,62000051,50000033,67.123281
weekday,14:00,15:00,50000033,62000051,90.582340
weekday,14:00,15:00,62000051,50000034,68.849844
weekday,14:00,15:00,50000034,62000051,100.720902
weekday,14:00,15:00,62000051,50000041,76.767133
weekday,14:00,15:00,50000041,62000051,85.075968
weekday,14:00,15:00,62000051,50000042,67.303405
weekday,14:00,15:00,50000042,62000051,86.068207
weekday,14:00,15:00,62000051,50000043,75.461666
weekday,14:00,15:00,50000043,62000051,85.190930
weekday,14:00,15:00,62000051,50000051,44.314779
weekday,14:00,15:00,50000051,62000051,93.597011
weekday,14:00,15:00,62000051,50000052,73.624124
weekday,14:00,15:00,50000052,62000051,96.214799
weekday,14:00,15:00,62000051,50000053,64.856450
weekday,14:00,15:00,50000053,62000051,101.503319
weekday,14:00,15:00,62000051,50000054,63.930193
