"day","time_start","time_end","area_level","origin_code","origin_sta_code","destination_code","destination_sta_code","load"
"weekday",05:00,06:00,"stat-area",6200,215,5000,928,42
"weekday",05:00,06:00,"stat-area",6200,511,5000,121,42
"weekday",05:00,06:00,"stat-area",6200,521,5000,621,42
"weekday",05:00,06:00,"stat-area",6200,212,5000,422,42
"weekday",05:00,06:00,"stat-area",6200,114,5000,333,42
"weekday",05:00,06:00,"stat-area",6200,225,5000,557,42
"weekday",05:00,06:00,"stat-area",5000,423,6200,521,8.4
"weekday",05:00,06:00,"stat-area",5000,213,6200,513,8.4
"weekday",05:00,06:00,"stat-area",6200,321,5000,517,42
"weekday",05:00,06:00,"stat-area",6200,113,5000,823,42
"weekday",05:00,06:00,"stat-area",6200,224,5000,822,42
"weekday",05:00,06:00,"stat-area",6200,222,5000,122,42
"weekday",05:00,06:00,"stat-area",6200,315,5000,555,42
"weekday",05:00,06:00,"stat-area",6200,514,5000,235,42
"weekday",05:00,06:00,"stat-area",6200,227,5000,823,42
"weekday",05:00,06:00,"stat-area",6200,215,5000,435,42
"weekday",05:00,06:00,"stat-area",6200,213,5000,532,42
"weekday",05:00,06:00,"stat-area",6200,412,5000,934,42
"weekday",05:00,06:00,"stat-area",6200,223,5000,324,42
"weekday",05:00,06:00,"stat-area",5000,747,6200,313,8.4
"weekday",05:00,06:00,"stat-area",6200,224,5000,422,42
"weekday",05:00,06:00,"stat-area",6200,221,5000,552,42
"weekday",05:00,06:00,"stat-area",6200,312,5000,133,42
"weekday",05:00,06:00,"stat-area",6200,522,5000,532,42
"weekday",05:00,06:00,"stat-area",6200,222,5000,516,42
"weekday",05:00,06:00,"stat-area",5000,435,6200,314,8.4
"weekday",05:00,06:00,"stat-area",6200,514,5000,734,42
"weekday",05:00,06:00,"stat-area",6200,512,5000,731,42
"weekday",05:00,06:00,"stat-area",6200,512,5000,557,42
"weekday",05:00,06:00,"stat-area",6200,228,5000,711,42
"weekday",05:00,06:00,"stat-area",6200,212,5000,711,42
"weekday",05:00,06:00,"stat-area",6200,315,5000,411,42
"weekday",05:00,06:00,"stat-area",6200,217,5000,733,42
"weekday",05:00,06:00,"stat-area",6200,514,5000,557,42
"weekday",05:00,06:00,"stat-area",6200,413,5000,913,42
"weekday",05:00,06:00,"stat-area",6200,214,5000,113,42
"weekday",05:00,06:00,"stat-area",5000,436,6200,423,8.4
"weekday",05:00,06:00,"stat-area",6200,322,5000,736,42
"weekday",05:00,06:00,"stat-area",6200,228,5000,235,42
"weekday",05:00,06:00,"stat-area",6200,421,5000,747,42
"weekday",05:00,06:00,"stat-area",6200,114,5000,611,42
"weekday",05:00,06:00,"stat-area",6200,226,5000,437,42
"weekday",05:00,06:00,"stat-area",6200,115,5000,532,42
"weekday",05:00,06:00,"stat-area",6200,114,5000,436,42
"weekday",05:00,06:00,"stat-area",5000,733,6200,413,8.4
"weekday",05:00,06:00,"stat-area",6200,222,5000,831,42
"weekday",05:00,06:00,"stat-area",6200,421,5000,732,42
"weekday",05:00,06:00,"stat-area",6200,522,5000,732,42
"weekday",05:00,06:00,"stat-area",5000,748,6200,411,8.4
"weekday",05:00,06:00,"stat-area",6200,312,5000,117,42
"weekday",05:00,06:00,"stat-area",6200,322,5000,552,42
"weekday",05:00,06:00,"stat-area",5000,433,6200,523,8.4
"weekday",05:00,06:00,"stat-area",6200,113,5000,826,42
"weekday",05:00,06:00,"stat-area",6200,228,5000,136,42
"weekday",05:00,06:00,"stat-area",6200,322,5000,747,42
"weekday",05:00,06:00,"stat-area",6200,321,5000,314,42
"weekday",05:00,06:00,"stat-area",6200,513,5000,911,42
"weekday",05:00,06:00,"stat-area",6200,217,5000,734,42
"weekday",05:00,06:00,"stat-area",6200,314,5000,135,42
"weekday",05:00,06:00,"stat-area",6200,217,5000,825,42
"weekday",05:00,06:00,"stat-area",6200,322,5000,722,42
"weekday",05:00,06:00,"stat-area",6200,411,5000,711,42
"weekday",05:00,06:00,"stat-area",6200,214,5000,824,42
"weekday",05:00,06:00,"stat-area",6200,214,5000,821,42
"weekday",05:00,06:00,"stat-area",5000,735,6200,224,8.4
"weekday",05:00,06:00,"stat-area",6200,226,5000,725,42
"weekday",05:00,06:00,"stat-area",5000,744,6200,413,8.4
"weekday",05:00,06:00,"stat-area",6200,111,5000,743,42
"weekday",05:00,06:00,"stat-area",6200,513,5000,941,42
"weekday",05:00,06:00,"stat-area",6200,227,5000,324,42
"weekday",05:00,06:00,"stat-area",5000,235,6200,111,8.4
"weekday",05:00,06:00,"stat-area",6200,222,5000,811,42
"weekday",05:00,06:00,"stat-area",5000,345,6200,212,8.4
"weekday",05:00,06:00,"stat-area",6200,222,5000,743,42
"weekday",05:00,06:00,"stat-area",5000,735,6200,314,8.4
"weekday",05:00,06:00,"stat-area",6200,212,5000,226,42
"weekday",05:00,06:00,"stat-area",6200,422,5000,522,42
"weekday",05:00,06:00,"stat-area",6200,423,5000,723,42
"weekday",05:00,06:00,"stat-area",6200,413,5000,421,42
"weekday",05:00,06:00,"stat-area",5000,736,6200,114,8.4
"weekday",05:00,06:00,"stat-area",6200,228,5000,611,42
"weekday",05:00,06:00,"stat-area",6200,321,5000,735,42
"weekday",05:00,06:00,"stat-area",6200,322,5000,424,42
"weekday",05:00,06:00,"stat-area",5000,311,6200,521,8.4
"weekday",05:00,06:00,"stat-area",5000,736,6200,413,8.4
"weekday",05:00,06:00,"stat-area",6200,115,5000,422,42
"weekday",05:00,06:00,"stat-area",6200,228,5000,721,42
"weekday",05:00,06:00,"stat-area",6200,523,5000,612,42
"weekday",05:00,06:00,"stat-area",6200,225,5000,833,42
"weekday",05:00,06:00,"stat-area",6200,316,5000,433,42
"weekday",05:00,06:00,"stat-area",6200,314,5000,215,42
"weekday",05:00,06:00,"stat-area",6200,322,5000,936,42
"weekday",05:00,06:00,"stat-area",6200,522,5000,513,42
"weekday",05:00,06:00,"stat-area",6200,215,5000,122,42
"weekday",05:00,06:00,"stat-area",6200,421,5000,333,42
"weekday",05:00,06:00,"stat-area",6200,421,5000,731,42
"weekday",05:00,06:00,"stat-area",6200,421,5000,436,42
"weekday",05:00,06:00,"stat-area",6200,322,5000,621,42
"weekday",05:00,06:00,"stat-area",6200,111,5000,621,42
"weekday",05:00,06:00,"stat-area",6200,223,5000,233,42
"weekday",05:00,06:00,"stat-area",6200,316,5000,211,42
"weekday",05:00,06:00,"stat-area",6200,114,5000,554,42
"weekday",05:00,06:00,"stat-area",6200,512,5000,746,42
"weekday",05:00,06:00,"stat-area",6200,423,5000,823,42
"weekday",05:00,06:00,"stat-area",6200,413,5000,235,42
"weekday",05:00,06:00,"stat-area",6200,315,5000,833,42
"weekday",05:00,06:00,"stat-area",6200,422,5000,349,42
"weekday",05:00,06:00,"stat-area",6200,421,5000,232,42
"weekday",05:00,06:00,"stat-area",6200,421,5000,421,42
"weekday",05:00,06:00,"stat-area",6200,521,5000,437,42
"weekday",05:00,06:00,"stat-area",6200,227,5000,833,42
"weekday",05:00,06:00,"stat-area",6200,522,5000,434,42
"weekday",05:00,06:00,"stat-area",6200,521,5000,311,42
"weekday",05:00,06:00,"stat-area",6200,228,5000,552,42
"weekday",05:00,06:00,"stat-area",6200,423,5000,216,42
"weekday",05:00,06:00,"stat-area",6200,213,5000,235,42
"weekday",05:00,06:00,"stat-area",6200,214,5000,125,42
"weekday",05:00,06:00,"stat-area",6200,227,5000,926,42
"weekday",05:00,06:00,"stat-area",5000,344,6200,315,8.4
"weekday",05:00,06:00,"stat-area",6200,223,5000,725,42
"weekday",05:00,06:00,"stat-area",6200,115,5000,935,42
"weekday",05:00,06:00,"stat-area",6200,411,5000,748,42
"weekday",05:00,06:00,"stat-area",6200,513,5000,513,42
"weekday",05:00,06:00,"stat-area",6200,113,5000,723,42
"weekday",05:00,06:00,"stat-area",6200,114,5000,923,42
"weekday",05:00,06:00,"stat-area",6200,513,5000,722,42
"weekday",05:00,06:00,"stat-area",6200,313,5000,746,42
"weekday",05:00,06:00,"stat-area",6200,217,5000,921,42
"weekday",05:00,06:00,"stat-area",6200,212,5000,414,42
"weekday",05:00,06:00,"stat-area",6200,114,5000,323,42
"weekday",05:00,06:00,"stat-area",6200,523,5000,214,42
"weekday",05:00,06:00,"stat-area",6200,321,5000,543,42
"weekday",05:00,06:00,"stat-area",6200,522,5000,744,42
"weekday",05:00,06:00,"stat-area",5000,437,6200,228,8.4
"weekday",05:00,06:00,"stat-area",6200,112,5000,936,42
"weekday",05:00,06:00,"stat-area",6200,413,5000,226,42
"weekday",05:00,06:00,"stat-area",6200,311,5000,815,42
"weekday",05:00,06:00,"stat-area",6200,214,5000,928,42
"weekday",05:00,06:00,"stat-area",6200,314,5000,744,42
"weekday",05:00,06:00,"stat-area",6200,214,5000,731,42
"weekday",05:00,06:00,"stat-area",6200,113,5000,725,42
"weekday",05:00,06:00,"stat-area",6200,412,5000,613,42
"weekday",05:00,06:00,"stat-area",6200,115,5000,437,42
"weekday",05:00,06:00,"stat-area",6200,423,5000,735,42
"weekday",05:00,06:00,"stat-area",6200,214,5000,132,42
"weekday",05:00,06:00,"stat-area",6200,413,5000,431,42
"weekday",05:00,06:00,"stat-area",6200,413,5000,411,42
"weekday",05:00,06:00,"stat-area",6200,316,5000,914,42
"weekday",05:00,06:00,"stat-area",6200,113,5000,825,42
"weekday",05:00,06:00,"stat-area",6200,421,5000,941,42
"weekday",05:00,06:00,"stat-area",6200,412,5000,324,42
"weekday",05:00,06:00,"stat-area",6200,111,5000,713,42
"weekday",05:00,06:00,"stat-area",6200,523,5000,513,42
"weekday",05:00,06:00,"stat-area",6200,514,5000,736,42
"weekday",05:00,06:00,"stat-area",5000,747,6200,113,8.4
"weekday",05:00,06:00,"stat-area",6200,322,5000,926,42
"weekday",05:00,06:00,"stat-area",6200,315,5000,557,42
"weekday",05:00,06:00,"stat-area",6200,411,5000,745,42
"weekday",05:00,06:00,"stat-area",6200,215,5000,433,42
"weekday",05:00,06:00,"stat-area",5000,746,6200,312,8.4
"weekday",05:00,06:00,"stat-area",6200,228,5000,349,42
"weekday",05:00,06:00,"stat-area",6200,316,5000,915,42
"weekday",05:00,06:00,"stat-area",6200,221,5000,816,42
"weekday",05:00,06:00,"stat-area",5000,626,6200,321,8.4
"weekday",05:00,06:00,"stat-area",5000,312,6200,115,8.4
"weekday",05:00,06:00,"stat-area",6200,421,5000,541,42
"weekday",05:00,06:00,"stat-area",6200,222,5000,925,42
"weekday",05:00,06:00,"stat-area",6200,321,5000,714,42
"weekday",05:00,06:00,"stat-area",6200,222,5000,712,42
"weekday",05:00,06:00,"stat-area",6200,316,5000,715,42
"weekday",05:00,06:00,"stat-area",6200,226,5000,928,42
"weekday",05:00,06:00,"stat-area",6200,315,5000,424,42
"weekday",05:00,06:00,"stat-area",6200,422,5000,338,42
"weekday",05:00,06:00,"stat-area",6200,212,5000,723,42
"weekday",05:00,06:00,"stat-area",6200,225,5000,131,42
"weekday",05:00,06:00,"stat-area",6200,421,5000,734,42
"weekday",05:00,06:00,"stat-area",6200,212,5000,735,42
"weekday",05:00,06:00,"stat-area",6200,228,5000,432,42
"weekday",05:00,06:00,"stat-area",5000,338,6200,217,8.4
"weekday",05:00,06:00,"stat-area",6200,227,5000,826,42
"weekday",05:00,06:00,"stat-area",6200,511,5000,136,42
"weekday",05:00,06:00,"stat-area",5000,721,6200,421,8.4
"weekday",05:00,06:00,"stat-area",6200,421,5000,314,42
"weekday",05:00,06:00,"stat-area",6200,322,5000,555,42
"weekday",05:00,06:00,"stat-area",6200,413,5000,315,42
"weekday",05:00,06:00,"stat-area",6200,314,5000,232,42
"weekday",05:00,06:00,"stat-area",6200,113,5000,745,42
"weekday",05:00,06:00,"stat-area",6200,111,5000,412,42
"weekday",05:00,06:00,"stat-area",6200,514,5000,914,42
"weekday",05:00,06:00,"stat-area",6200,312,5000,914,42
"weekday",05:00,06:00,"stat-area",6200,114,5000,833,42
"weekday",05:00,06:00,"stat-area",6200,316,5000,913,42
"weekday",05:00,06:00,"stat-area",6200,313,5000,814,42
"weekday",05:00,06:00,"stat-area",6200,111,5000,432,42
"weekday",05:00,06:00,"stat-area",6200,413,5000,747,42
"weekday",05:00,06:00,"stat-area",5000,557,6200,314,8.4
"weekday",05:00,06:00,"stat-area",6200,228,5000,713,42
"weekday",05:00,06:00,"stat-area",5000,825,6200,111,8.4
"weekday",05:00,06:00,"stat-area",6200,412,5000,744,42
"weekday",05:00,06:00,"stat-area",6200,225,5000,621,42
"weekday",05:00,06:00,"stat-area",6200,115,5000,936,42
"weekday",05:00,06:00,"stat-area",6200,114,5000,514,42
"weekday",05:00,06:00,"stat-area",6200,513,5000,725,42
"weekday",05:00,06:00,"stat-area",6200,223,5000,613,42
"weekday",05:00,06:00,"stat-area",6200,512,5000,437,42
"weekday",05:00,06:00,"stat-area",6200,314,5000,133,42
"weekday",05:00,06:00,"stat-area",6200,112,5000,613,42
"weekday",05:00,06:00,"stat-area",6200,413,5000,731,42
"weekday",05:00,06:00,"stat-area",6200,111,5000,233,42
"weekday",05:00,06:00,"stat-area",6200,311,5000,233,42
"weekday",05:00,06:00,"stat-area",6200,111,5000,822,42
"weekday",05:00,06:00,"stat-area",5000,522,6200,322,8.4
"weekday",05:00,06:00,"stat-area",6200,114,5000,234,42
"weekday",05:00,06:00,"stat-area",6200,212,5000,234,42
"weekday",05:00,06:00,"stat-area",5000,935,6200,111,8.4
"weekday",05:00,06:00,"stat-area",5000,746,6200,221,8.4
"weekday",05:00,06:00,"stat-area",6200,312,5000,427,42
"weekday",05:00,06:00,"stat-area",6200,224,5000,816,42
"weekday",05:00,06:00,"stat-area",6200,423,5000,743,42
"weekday",05:00,06:00,"stat-area",5000,725,6200,315,8.4
"weekday",05:00,06:00,"stat-area",6200,214,5000,732,42
"weekday",05:00,06:00,"stat-area",6200,423,5000,832,42
"weekday",05:00,06:00,"stat-area",6200,423,5000,555,42
"weekday",05:00,06:00,"stat-area",6200,315,5000,736,42
"weekday",05:00,06:00,"stat-area",6200,322,5000,913,42
"weekday",05:00,06:00,"stat-area",6200,511,5000,713,42
"weekday",05:00,06:00,"stat-area",6200,321,5000,344,42
"weekday",05:00,06:00,"stat-area",6200,226,5000,723,42
"weekday",05:00,06:00,"stat-area",6200,225,5000,235,42
"weekday",05:00,06:00,"stat-area",6200,114,5000,122,42
"weekday",05:00,06:00,"stat-area",6200,411,5000,135,42
"weekday",05:00,06:00,"stat-area",6200,212,5000,912,42
"weekday",05:00,06:00,"stat-area",6200,521,5000,113,42
"weekday",05:00,06:00,"stat-area",6200,215,5000,815,42
"weekday",05:00,06:00,"stat-area",6200,413,5000,533,42
"weekday",05:00,06:00,"stat-area",6200,311,5000,422,42
"weekday",05:00,06:00,"stat-area",6200,215,5000,552,42
"weekday",05:00,06:00,"stat-area",6200,521,5000,935,42
"weekday",05:00,06:00,"stat-area",6200,217,5000,334,42
"weekday",05:00,06:00,"stat-area",6200,316,5000,121,42
"weekday",05:00,06:00,"stat-area",6200,413,5000,812,42
"weekday",05:00,06:00,"stat-area",6200,114,5000,117,42
"weekday",05:00,06:00,"stat-area",6200,228,5000,821,42
"weekday",05:00,06:00,"stat-area",6200,321,5000,532,42
"weekday",05:00,06:00,"stat-area",5000,612,6200,114,8.4
"weekday",05:00,06:00,"stat-area",6200,111,5000,314,42
"weekday",05:00,06:00,"stat-area",6200,115,5000,811,42
"weekday",05:00,06:00,"stat-area",5000,345,6200,228,8.4
"weekday",05:00,06:00,"stat-area",6200,511,5000,427,42
"weekday",05:00,06:00,"stat-area",6200,224,5000,626,42
"weekday",05:00,06:00,"stat-area",6200,511,5000,555,42
"weekday",05:00,06:00,"stat-area",6200,423,5000,437,42
"weekday",05:00,06:00,"stat-area",6200,523,5000,731,42
"weekday",05:00,06:00,"stat-area",6200,413,5000,136,42
"weekday",05:00,06:00,"stat-area",6200,212,5000,911,42
"weekday",05:00,06:00,"stat-area",6200,421,5000,435,42
"weekday",05:00,06:00,"stat-area",6200,311,5000,732,42
"weekday",05:00,06:00,"stat-area",6200,224,5000,732,42
"weekday",05:00,06:00,"stat-area",6200,226,5000,133,42
"weekday",05:00,06:00,"stat-area",6200,214,5000,745,42
"weekday",05:00,06:00,"stat-area",6200,221,5000,712,42
"weekday",05:00,06:00,"stat-area",5000,928,6200,213,8.4
"weekday",05:00,06:00,"stat-area",6200,523,5000,532,42
"weekday",05:00,06:00,"stat-area",6200,228,5000,824,42
"weekday",05:00,06:00,"stat-area",6200,217,5000,523,42
"weekday",05:00,06:00,"stat-area",6200,512,5000,816,42
"weekday",05:00,06:00,"stat-area",5000,743,6200,226,8.4
"weekday",05:00,06:00,"stat-area",6200,111,5000,541,42
"weekday",05:00,06:00,"stat-area",6200,315,5000,552,42
"weekday",05:00,06:00,"stat-area",6200,225,5000,733,42
"weekday",05:00,06:00,"stat-area",6200,228,5000,747,42
"weekday",05:00,06:00,"stat-area",6200,228,5000,933,42
"weekday",05:00,06:00,"stat-area",6200,523,5000,117,42
"weekday",05:00,06:00,"stat-area",6200,513,5000,715,42
"weekday",05:00,06:00,"stat-area",5000,732,6200,315,8.4
"weekday",05:00,06:00,"stat-area",6200,315,5000,517,42
"weekday",05:00,06:00,"stat-area",6200,314,5000,347,42
"weekday",05:00,06:00,"stat-area",6200,223,5000,813,42
"weekday",05:00,06:00,"stat-area",6200,316,5000,732,42
"weekday",05:00,06:00,"stat-area",6200,523,5000,832,42
"weekday",05:00,06:00,"stat-area",6200,113,5000,324,42
"weekday",05:00,06:00,"stat-area",6200,316,5000,931,42
"weekday",05:00,06:00,"stat-area",6200,312,5000,511,42
"weekday",05:00,06:00,"stat-area",6200,312,5000,936,42
"weekday",05:00,06:00,"stat-area",6200,513,5000,926,42
"weekday",05:00,06:00,"stat-area",6200,421,5000,511,42
"weekday",05:00,06:00,"stat-area",6200,111,5000,831,42
"weekday",05:00,06:00,"stat-area",6200,315,5000,324,42
"weekday",05:00,06:00,"stat-area",6200,114,5000,511,42
"weekday",05:00,06:00,"stat-area",6200,512,5000,732,42
"weekday",05:00,06:00,"stat-area",6200,215,5000,543,42
"weekday",05:00,06:00,"stat-area",6200,314,5000,117,42
"weekday",05:00,06:00,"stat-area",5000,626,6200,511,8.4
"weekday",05:00,06:00,"stat-area",6200,215,5000,542,42
"weekday",05:00,06:00,"stat-area",6200,412,5000,213,42
"weekday",05:00,06:00,"stat-area",6200,111,5000,936,42
"weekday",05:00,06:00,"stat-area",6200,115,5000,745,42
"weekday",05:00,06:00,"stat-area",6200,314,5000,552,42
"weekday",05:00,06:00,"stat-area",6200,226,5000,132,42
"weekday",05:00,06:00,"stat-area",6200,224,5000,947,42
"weekday",05:00,06:00,"stat-area",5000,833,6200,111,8.4
"weekday",05:00,06:00,"stat-area",6200,113,5000,427,42
"weekday",05:00,06:00,"stat-area",6200,512,5000,234,42
"weekday",05:00,06:00,"stat-area",6200,111,5000,712,42
"weekday",05:00,06:00,"stat-area",5000,533,6200,413,8.4
"weekday",05:00,06:00,"stat-area",6200,511,5000,936,42
"weekday",05:00,06:00,"stat-area",6200,313,5000,816,42
"weekday",05:00,06:00,"stat-area",5000,746,6200,112,8.4
"weekday",05:00,06:00,"stat-area",6200,224,5000,826,42
"weekday",05:00,06:00,"stat-area",6200,423,5000,811,42
"weekday",05:00,06:00,"stat-area",6200,315,5000,927,42
"weekday",05:00,06:00,"stat-area",6200,511,5000,325,42
"weekday",05:00,06:00,"stat-area",6200,511,5000,521,42
"weekday",05:00,06:00,"stat-area",6200,312,5000,437,42
"weekday",05:00,06:00,"stat-area",6200,511,5000,626,42
"weekday",05:00,06:00,"stat-area",6200,222,5000,626,42
"weekday",05:00,06:00,"stat-area",6200,522,5000,613,42
"weekday",05:00,06:00,"stat-area",6200,217,5000,815,42
"weekday",05:00,06:00,"stat-area",6200,212,5000,311,42
"weekday",05:00,06:00,"stat-area",6200,111,5000,823,42
"weekday",05:00,06:00,"stat-area",6200,412,5000,912,42
"weekday",05:00,06:00,"stat-area",6200,412,5000,621,42
"weekday",05:00,06:00,"stat-area",6200,322,5000,542,42
"weekday",05:00,06:00,"stat-area",6200,315,5000,746,42
"weekday",05:00,06:00,"stat-area",6200,422,5000,823,42
"weekday",05:00,06:00,"stat-area",6200,321,5000,347,42
"weekday",05:00,06:00,"stat-area",5000,414,6200,213,8.4
"weekday",05:00,06:00,"stat-area",6200,115,5000,911,42
"weekday",05:00,06:00,"stat-area",6200,423,5000,531,42
"weekday",05:00,06:00,"stat-area",6200,522,5000,422,42
"weekday",05:00,06:00,"stat-area",6200,226,5000,745,42
"weekday",05:00,06:00,"stat-area",6200,213,5000,621,42
"weekday",05:00,06:00,"stat-area",6200,423,5000,337,42
"weekday",05:00,06:00,"stat-area",6200,422,5000,411,42
"weekday",05:00,06:00,"stat-area",6200,522,5000,333,42
"weekday",05:00,06:00,"stat-area",6200,217,5000,926,42
"weekday",05:00,06:00,"stat-area",6200,214,5000,927,42
"weekday",05:00,06:00,"stat-area",6200,321,5000,346,42
"weekday",05:00,06:00,"stat-area",5000,736,6200,112,8.4
"weekday",05:00,06:00,"stat-area",5000,736,6200,312,8.4
"weekday",05:00,06:00,"stat-area",6200,113,5000,734,42
"weekday",05:00,06:00,"stat-area",6200,217,5000,531,42
"weekday",05:00,06:00,"stat-area",6200,322,5000,613,42
"weekday",05:00,06:00,"stat-area",5000,722,6200,413,8.4
"weekday",05:00,06:00,"stat-area",6200,112,5000,712,42
"weekday",05:00,06:00,"stat-area",6200,112,5000,744,42
"weekday",05:00,06:00,"stat-area",5000,747,6200,321,8.4
"weekday",05:00,06:00,"stat-area",6200,411,5000,411,42
"weekday",05:00,06:00,"stat-area",6200,225,5000,321,42
"weekday",05:00,06:00,"stat-area",6200,523,5000,921,42
"weekday",05:00,06:00,"stat-area",6200,113,5000,746,42
"weekday",05:00,06:00,"stat-area",6200,423,5000,557,42
"weekday",05:00,06:00,"stat-area",6200,212,5000,813,42
"weekday",05:00,06:00,"stat-area",6200,422,5000,422,42
"weekday",05:00,06:00,"stat-area",6200,114,5000,925,42
"weekday",05:00,06:00,"stat-area",6200,111,5000,927,42
"weekday",05:00,06:00,"stat-area",6200,225,5000,214,42
"weekday",05:00,06:00,"stat-area",6200,225,5000,923,42
"weekday",05:00,06:00,"stat-area",6200,513,5000,215,42
"weekday",05:00,06:00,"stat-area",6200,224,5000,213,42
"weekday",05:00,06:00,"stat-area",5000,722,6200,114,8.4
"weekday",05:00,06:00,"stat-area",6200,114,5000,413,42
"weekday",05:00,06:00,"stat-area",6200,227,5000,815,42
"weekday",05:00,06:00,"stat-area",6200,321,5000,723,42
"weekday",05:00,06:00,"stat-area",5000,712,6200,313,8.4
"weekday",05:00,06:00,"stat-area",6200,223,5000,531,42
"weekday",05:00,06:00,"stat-area",6200,322,5000,523,42
"weekday",05:00,06:00,"stat-area",6200,313,5000,214,42
"weekday",05:00,06:00,"stat-area",6200,315,5000,731,42
"weekday",05:00,06:00,"stat-area",6200,223,5000,435,42
"weekday",05:00,06:00,"stat-area",6200,421,5000,544,42
"weekday",05:00,06:00,"stat-area",6200,222,5000,554,42
"weekday",05:00,06:00,"stat-area",6200,321,5000,911,42
